from,to,freq,name,length,geometry_type,id,coordx,coordy
202808,202938,28,NA,14.142,LineString,a625ng83kuk8,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng83kuk8,-157.523941,-2.511869907
NA,NA,NA,NA,NA,NA,a625ng83kuk8,-155.0383759,-5.019020081
NA,NA,NA,NA,NA,NA,a625ng83kuk8,-152.5336151,-7.516699791
NA,NA,NA,NA,NA,NA,a625ng83kuk8,-150,-10.00002003
202808,202807,20,NA,10,LineString,a625ngipf4x8,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngipf4x8,-165,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngipf4x8,-170,-2.00E-05
202808,202822,20,NA,10,LineString,a625ngg5yjpd,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngg5yjpd,-155,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngg5yjpd,-150,-3.00E-05
202808,202652,28,NA,14.142,LineString,a625ngfc1wgj,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngfc1wgj,-162.4760437,2.511830091
NA,NA,NA,NA,NA,NA,a625ngfc1wgj,-164.9616241,5.01899004
NA,NA,NA,NA,NA,NA,a625ngfc1wgj,-167.4663696,7.516679764
NA,NA,NA,NA,NA,NA,a625ngfc1wgj,-170,10
202808,202653,20,NA,10,LineString,a625nggrqgf3,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625nggrqgf3,-160.0002594,5.000370026
NA,NA,NA,NA,NA,NA,a625nggrqgf3,-160,10
202808,202654,28,NA,14.142,LineString,a625ngexm04v,-160.0000153,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngexm04v,-157.5236969,2.512010098
NA,NA,NA,NA,NA,NA,a625ngexm04v,-155.0379181,5.019249916
NA,NA,NA,NA,NA,NA,a625ngexm04v,-152.5332642,7.516880035
NA,NA,NA,NA,NA,NA,a625ngexm04v,-150,10
202822,202937,493838,NA,14.142,LineString,a625ngg3hk99,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngg3hk99,-152.4763184,-2.512020111
NA,NA,NA,NA,NA,NA,a625ngg3hk99,-154.9620667,-5.01928997
NA,NA,NA,NA,NA,NA,a625ngg3hk99,-157.4667358,-7.516910076
NA,NA,NA,NA,NA,NA,a625ngg3hk99,-160,-10.00002003
202822,202938,20,NA,10,LineString,a625ng6j6ch3,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ng6j6ch3,-149.9997559,-5.000400066
NA,NA,NA,NA,NA,NA,a625ng6j6ch3,-150,-10.00002003
202822,202926,28,NA,14.142,LineString,a625ng8m2z7b,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ng8m2z7b,-147.5239563,-2.511879921
NA,NA,NA,NA,NA,NA,a625ng8m2z7b,-145.0383759,-5.019020081
NA,NA,NA,NA,NA,NA,a625ng8m2z7b,-142.5336304,-7.516699791
NA,NA,NA,NA,NA,NA,a625ng8m2z7b,-140,-10
202822,202808,20,NA,10,LineString,a625ngff8ou8,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngff8ou8,-155,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngff8ou8,-160.0000153,-2.00E-05
202822,202798,20,NA,10,LineString,a625ngfvdej4,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngfvdej4,-145,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngfvdej4,-140,-1.00E-05
202822,202653,28,NA,14.142,LineString,a625ng62ang6,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ng62ang6,-152.4760284,2.511830091
NA,NA,NA,NA,NA,NA,a625ng62ang6,-154.9616241,5.01899004
NA,NA,NA,NA,NA,NA,a625ng62ang6,-157.4663696,7.516679764
NA,NA,NA,NA,NA,NA,a625ng62ang6,-160,10
202822,202654,20,NA,10,LineString,a625ngfambi7,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngfambi7,-150.0002594,5.000370026
NA,NA,NA,NA,NA,NA,a625ngfambi7,-150,10
202822,202655,246919,NA,14.142,LineString,a625ng83g5ja,-150,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ng83g5ja,-147.5236816,2.512000084
NA,NA,NA,NA,NA,NA,a625ng83g5ja,-145.0379333,5.019249916
NA,NA,NA,NA,NA,NA,a625ng83g5ja,-142.5332642,7.516880035
NA,NA,NA,NA,NA,NA,a625ng83g5ja,-140,10
202798,202938,28,NA,14.142,LineString,a625ngkw6q00,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngkw6q00,-142.4763184,-2.512020111
NA,NA,NA,NA,NA,NA,a625ngkw6q00,-144.9620667,-5.019309998
NA,NA,NA,NA,NA,NA,a625ngkw6q00,-147.4667358,-7.516900063
NA,NA,NA,NA,NA,NA,a625ngkw6q00,-150,-10.00002003
202798,202926,20,NA,10,LineString,a625ngfpuxer,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngfpuxer,-139.9997406,-5.000400066
NA,NA,NA,NA,NA,NA,a625ngfpuxer,-140,-10
202798,202939,28,NA,14.142,LineString,a625nge1boik,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625nge1boik,-137.5239563,-2.511869907
NA,NA,NA,NA,NA,NA,a625nge1boik,-135.0383759,-5.019020081
NA,NA,NA,NA,NA,NA,a625nge1boik,-132.5336304,-7.516699791
NA,NA,NA,NA,NA,NA,a625nge1boik,-129.9999847,-10.00002003
202798,202822,20,NA,10,LineString,a625ngfgi4dv,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngfgi4dv,-145,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngfgi4dv,-150,-3.00E-05
202798,202799,20,NA,10,LineString,a625ng7nwsjc,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng7nwsjc,-135,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng7nwsjc,-130,-1.00E-05
202798,202654,28,NA,14.142,LineString,a625ngd8yqyp,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngd8yqyp,-142.4760437,2.511830091
NA,NA,NA,NA,NA,NA,a625ngd8yqyp,-144.9616241,5.019000053
NA,NA,NA,NA,NA,NA,a625ngd8yqyp,-147.4663696,7.516670227
NA,NA,NA,NA,NA,NA,a625ngd8yqyp,-150,10
202798,202655,20,NA,10,LineString,a625ngd8p412,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngd8p412,-140.0002594,5.000370026
NA,NA,NA,NA,NA,NA,a625ngd8p412,-140,10
202798,202666,246919,NA,14.142,LineString,a625ngc5h3j0,-140,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngc5h3j0,-137.5236816,2.512000084
NA,NA,NA,NA,NA,NA,a625ngc5h3j0,-135.0379333,5.019249916
NA,NA,NA,NA,NA,NA,a625ngc5h3j0,-132.5332642,7.516880035
NA,NA,NA,NA,NA,NA,a625ngc5h3j0,-129.9999847,9.999990463
202799,202926,28,NA,14.142,LineString,a625ngk6alwb,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngk6alwb,-132.4763184,-2.512020111
NA,NA,NA,NA,NA,NA,a625ngk6alwb,-134.9620667,-5.019309998
NA,NA,NA,NA,NA,NA,a625ngk6alwb,-137.4667358,-7.516910076
NA,NA,NA,NA,NA,NA,a625ngk6alwb,-140,-10
202799,202939,20,NA,10,LineString,a625ng9593re,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng9593re,-129.9997406,-5.000390053
NA,NA,NA,NA,NA,NA,a625ng9593re,-129.9999847,-10.00002003
202799,202929,28,NA,14.142,LineString,a625ng6bd8h1,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng6bd8h1,-127.5239487,-2.511869907
NA,NA,NA,NA,NA,NA,a625ng6bd8h1,-125.0383835,-5.019010067
NA,NA,NA,NA,NA,NA,a625ng6bd8h1,-122.533638,-7.516729832
NA,NA,NA,NA,NA,NA,a625ng6bd8h1,-120,-10.00000954
203218,203311,2282546,NA,65.395,LineString,a625ngf81m09,26,-34.5
NA,NA,NA,NA,NA,NA,a625ngf81m09,32.82820892,-37.27838898
NA,NA,NA,NA,NA,NA,a625ngf81m09,40.1325798,-39.66315079
NA,NA,NA,NA,NA,NA,a625ngf81m09,47.90216064,-41.57553864
NA,NA,NA,NA,NA,NA,a625ngf81m09,56.07550812,-42.9470787
NA,NA,NA,NA,NA,NA,a625ngf81m09,64.53852081,-43.71704102
NA,NA,NA,NA,NA,NA,a625ngf81m09,73.13217163,-43.85617065
NA,NA,NA,NA,NA,NA,a625ngf81m09,81.67661285,-43.35684967
NA,NA,NA,NA,NA,NA,a625ngf81m09,90.00003052,-42.23886871
202799,202798,20,NA,10,LineString,a625ng4rcsyy,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng4rcsyy,-135,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng4rcsyy,-140,-1.00E-05
202799,202809,20,NA,10,LineString,a625ng78lgnn,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng78lgnn,-125,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng78lgnn,-120,-2.00E-05
202799,202655,28,NA,14.142,LineString,a625ng6yiyzi,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng6yiyzi,-132.4760437,2.511850119
NA,NA,NA,NA,NA,NA,a625ng6yiyzi,-134.9616241,5.01899004
NA,NA,NA,NA,NA,NA,a625ng6yiyzi,-137.4663696,7.516679764
NA,NA,NA,NA,NA,NA,a625ng6yiyzi,-140,10
202799,202666,174600,NA,10,LineString,a625ngenxom2,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngenxom2,-130.0002594,5.000370026
NA,NA,NA,NA,NA,NA,a625ngenxom2,-129.9999847,9.999990463
202799,202656,28,NA,14.142,LineString,a625ng6uygmi,-130,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng6uygmi,-127.5236816,2.512010098
NA,NA,NA,NA,NA,NA,a625ng6uygmi,-125.037941,5.019249916
NA,NA,NA,NA,NA,NA,a625ng6uygmi,-122.5332565,7.516880035
NA,NA,NA,NA,NA,NA,a625ng6uygmi,-120,10
202805,202665,28,NA,14.142,LineString,a625nggxgbr7,150.0000153,-1.00E-05
NA,NA,NA,NA,NA,NA,a625nggxgbr7,152.4763031,2.512010098
NA,NA,NA,NA,NA,NA,a625nggxgbr7,154.9620667,5.019249916
NA,NA,NA,NA,NA,NA,a625nggxgbr7,157.4667358,7.516880035
NA,NA,NA,NA,NA,NA,a625nggxgbr7,160,10
202820,202791,26,NA,13.146,LineString,a625ngg3ynwa,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngg3ynwa,166.5494232,0.553550005
NA,NA,NA,NA,NA,NA,a625ngg3ynwa,173.1000061,1.100000024
202820,202682,22,NA,11.125,LineString,a625ngewykx5,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngewykx5,163.1799011,4.557310104
NA,NA,NA,NA,NA,NA,a625ngewykx5,166.3999939,9.099980354
202820,202949,20,NA,10,LineString,a625ngkpjuaf,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngkpjuaf,160.0002594,-5.000390053
NA,NA,NA,NA,NA,NA,a625ngkpjuaf,160,-10.00002003
202820,202868,13,NA,6.53,LineString,a625ng6iy7fx,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng6iy7fx,155.8000031,-5.000020027
202820,202950,28,NA,14.142,LineString,a625ngcal17m,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngcal17m,162.4760437,-2.511869907
NA,NA,NA,NA,NA,NA,a625ngcal17m,164.9616241,-5.019010067
NA,NA,NA,NA,NA,NA,a625ngcal17m,167.4663696,-7.516699791
NA,NA,NA,NA,NA,NA,a625ngcal17m,170,-10.00002003
202820,202805,349040,NA,10,LineString,a625ng96sn85,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng96sn85,155,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng96sn85,150.0000153,-1.00E-05
202820,202650,28,NA,14.142,LineString,a625ngi1sfc0,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngi1sfc0,157.5239716,2.511850119
NA,NA,NA,NA,NA,NA,a625ngi1sfc0,155.0383759,5.01899004
NA,NA,NA,NA,NA,NA,a625ngi1sfc0,152.5336304,7.516679764
NA,NA,NA,NA,NA,NA,a625ngi1sfc0,150.0000153,10.00000954
203312,203266,20,NA,10.251,LineString,a625ngdyy0af,90.00006104,-42.23910904
NA,NA,NA,NA,NA,NA,a625ngdyy0af,95.08477783,-41.22729874
NA,NA,NA,NA,NA,NA,a625ngdyy0af,100,-40
202820,202665,20,NA,10,LineString,a625nghc5qwm,160,-2.00E-05
NA,NA,NA,NA,NA,NA,a625nghc5qwm,159.9997559,5.000370026
NA,NA,NA,NA,NA,NA,a625nghc5qwm,160,10
202821,202911,155865,NA,8.927,LineString,a625nghrbrjv,180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625nghrbrjv,179.6522827,-4.450369835
NA,NA,NA,NA,NA,NA,a625nghrbrjv,179.3000031,-8.899999619
202821,202791,13,NA,6.987,LineString,a625ng96sfta,180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng96sfta,176.5503235,0.550949991
NA,NA,NA,NA,NA,NA,a625ng96sfta,173.1000061,1.100000024
202821,202682,32,NA,16.364,LineString,a625ngdhloa9,180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngdhloa9,176.6190338,2.280309916
NA,NA,NA,NA,NA,NA,a625ngdhloa9,173.2305756,4.558619976
NA,NA,NA,NA,NA,NA,a625ngdhloa9,169.8269348,6.832799911
NA,NA,NA,NA,NA,NA,a625ngdhloa9,166.3999939,9.099980354
202821,202950,28,NA,14.142,LineString,a625ng8cs7w5,180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng8cs7w5,177.5236969,-2.512020111
NA,NA,NA,NA,NA,NA,a625ng8cs7w5,175.0379181,-5.01928997
NA,NA,NA,NA,NA,NA,a625ng8cs7w5,172.5332642,-7.516910076
NA,NA,NA,NA,NA,NA,a625ng8cs7w5,170,-10.00002003
202806,202928,28,NA,14.142,LineString,a625ngfm61n3,-180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngfm61n3,-177.5239563,-2.511879921
NA,NA,NA,NA,NA,NA,a625ngfm61n3,-175.0383759,-5.019020081
NA,NA,NA,NA,NA,NA,a625ngfm61n3,-172.5336304,-7.516699791
NA,NA,NA,NA,NA,NA,a625ngfm61n3,-170,-10.00000954
202806,202807,20,NA,10,LineString,a625ng5kn8kv,-180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng5kn8kv,-174.9999847,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng5kn8kv,-170,-2.00E-05
202806,202646,20,NA,10,LineString,a625ngck2ynd,-180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngck2ynd,-180,5.000370026
NA,NA,NA,NA,NA,NA,a625ngck2ynd,-180,10.00000954
202806,202652,28,NA,14.142,LineString,a625ng8mif2g,-180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng8mif2g,-177.5236816,2.512010098
NA,NA,NA,NA,NA,NA,a625ng8mif2g,-175.0379333,5.019249916
NA,NA,NA,NA,NA,NA,a625ng8mif2g,-172.5332642,7.516880035
NA,NA,NA,NA,NA,NA,a625ng8mif2g,-170,10
202807,202928,20,NA,10,LineString,a625ng68ob0c,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng68ob0c,-169.9997406,-5.000390053
NA,NA,NA,NA,NA,NA,a625ng68ob0c,-170,-10.00000954
202807,202937,246919,NA,14.142,LineString,a625ngkzpcnq,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngkzpcnq,-167.5239563,-2.511869907
NA,NA,NA,NA,NA,NA,a625ngkzpcnq,-165.0383759,-5.019020081
NA,NA,NA,NA,NA,NA,a625ngkzpcnq,-162.5336304,-7.516699791
NA,NA,NA,NA,NA,NA,a625ngkzpcnq,-160,-10.00002003
202807,202806,174600,NA,10,LineString,a625ng5fmmaa,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng5fmmaa,-174.9999847,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng5fmmaa,-180,-2.00E-05
202807,202808,20,NA,10,LineString,a625ngf393p1,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngf393p1,-165,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngf393p1,-160.0000153,-2.00E-05
202807,202646,28,NA,14.142,LineString,a625ngjt6o0a,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngjt6o0a,-172.4760437,2.511850119
NA,NA,NA,NA,NA,NA,a625ngjt6o0a,-174.9616241,5.01899004
NA,NA,NA,NA,NA,NA,a625ngjt6o0a,-177.4663696,7.516679764
NA,NA,NA,NA,NA,NA,a625ngjt6o0a,-180,10.00000954
202807,202652,20,NA,10,LineString,a625ng5h6flm,-170,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng5h6flm,-170.0002441,5.000370026
NA,NA,NA,NA,NA,NA,a625ng5h6flm,-170,10
202815,202662,20,NA,10,LineString,a625ngdw1f11,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngdw1f11,59.9997406,5.000380039
NA,NA,NA,NA,NA,NA,a625ngdw1f11,60,10
202815,202663,28,NA,14.142,LineString,a625ngiduswd,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngiduswd,62.47631836,2.512010098
NA,NA,NA,NA,NA,NA,a625ngiduswd,64.96206665,5.019249916
NA,NA,NA,NA,NA,NA,a625ngiduswd,67.46672058,7.516880035
NA,NA,NA,NA,NA,NA,a625ngiduswd,69.99999237,10
202825,202765,10,NA,5,LineString,a625ng6fgddn,69.99999237,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ng6fgddn,73.00000763,4
202825,202896,15,NA,7.716,LineString,a625nghl3qti,69.99999237,-3.00E-05
NA,NA,NA,NA,NA,NA,a625nghl3qti,71.22834778,-3.656510115
NA,NA,NA,NA,NA,NA,a625nghl3qti,72.46669769,-7.311100006
202825,202944,28,NA,14.142,LineString,a625ngdp3gn1,69.99999237,-3.00E-05
NA,NA,NA,NA,NA,NA,a625ngdp3gn1,67.52365875,-2.512010098
NA,NA,NA,NA,NA,NA,a625ngdp3gn1,65.03793335,-5.01928997
NA,NA,NA,NA,NA,NA,a625ngdp3gn1,62.53326035,-7.516890049
NA,NA,NA,NA,NA,NA,a625ngdp3gn1,60,-10.00002003
202803,202781,9,NA,4.649,LineString,a625ngbeli6y,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngbeli6y,45.60000992,1.5
202803,202752,10,NA,5.036,LineString,a625ng7sf3m1,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng7sf3m1,49.39999008,4.999989986
202803,202933,174600,NA,10,LineString,a625ngf50vvs,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngf50vvs,50.00025177,-5.000390053
NA,NA,NA,NA,NA,NA,a625ngf50vvs,49.99998856,-10.00000954
202803,202859,14,NA,7.018,LineString,a625ngdj366v,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngdj366v,52.64859009,-2.298779964
NA,NA,NA,NA,NA,NA,a625ngdj366v,55.29999161,-4.599999905
202803,202815,20,NA,10,LineString,a625ngheg3iu,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngheg3iu,54.99998856,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngheg3iu,59.99998093,-2.00E-05
202803,202662,28,NA,14.142,LineString,a625ngf5oonx,50,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ngf5oonx,52.47631836,2.512010098
NA,NA,NA,NA,NA,NA,a625ngf5oonx,54.96207047,5.019249916
NA,NA,NA,NA,NA,NA,a625ngf5oonx,57.46673965,7.516880035
NA,NA,NA,NA,NA,NA,a625ngf5oonx,60,10
202815,202624,27,NA,13.967,LineString,a625ngebrbau,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngebrbau,58.1852417,2.952589989
NA,NA,NA,NA,NA,NA,a625ngebrbau,56.35335159,5.898519993
NA,NA,NA,NA,NA,NA,a625ngebrbau,54.66466904,8.896769524
NA,NA,NA,NA,NA,NA,a625ngebrbau,52.29999161,11.60000038
202815,202859,13,NA,6.576,LineString,a625ng7zce70,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng7zce70,55.29999161,-4.599999905
202815,202944,20,NA,10,LineString,a625nggqqq5j,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625nggqqq5j,60.00024033,-5.000400066
NA,NA,NA,NA,NA,NA,a625nggqqq5j,60,-10.00002003
202815,202945,28,NA,14.142,LineString,a625ngihn2zi,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngihn2zi,62.47605133,-2.511869907
NA,NA,NA,NA,NA,NA,a625ngihn2zi,64.96163177,-5.019010067
NA,NA,NA,NA,NA,NA,a625ngihn2zi,67.46634674,-7.516709805
NA,NA,NA,NA,NA,NA,a625ngihn2zi,69.99997711,-10.00002003
202815,202803,20,NA,10,LineString,a625ngd2s6wd,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngd2s6wd,54.99998856,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ngd2s6wd,50,-1.00E-05
202815,202825,20,NA,10,LineString,a625ng8aki87,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng8aki87,64.99999237,-1.00E-05
NA,NA,NA,NA,NA,NA,a625ng8aki87,69.99999237,-3.00E-05
202930,202895,5,NA,2.707,LineString,a625ng6bhm72,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng6bhm72,-80.19999695,-7.300000191
202930,202975,6,NA,3.048,LineString,a625ngcbb5pb,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngcbb5pb,-77.69999695,-12.00002003
202930,203082,28,NA,14.145,LineString,a625ng7uj0ip,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng7uj0ip,-82.4181366,-12.53894043
NA,NA,NA,NA,NA,NA,a625ng7uj0ip,-84.88369751,-15.05548
NA,NA,NA,NA,NA,NA,a625ng7uj0ip,-87.40730286,-17.54439926
NA,NA,NA,NA,NA,NA,a625ng7uj0ip,-90,-20.00003052
202930,203083,20,NA,10,LineString,a625ng5gqh98,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng5gqh98,-79.99919128,-15.00107002
NA,NA,NA,NA,NA,NA,a625ng5gqh98,-80,-20.00003052
202930,202951,20,NA,10,LineString,a625ng9jiqmf,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng9jiqmf,-85.00023651,-10.03674984
NA,NA,NA,NA,NA,NA,a625ng9jiqmf,-90,-10.00002956
202930,202824,28,NA,14.142,LineString,a625ngf6zwo7,-80,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngf6zwo7,-82.533638,-7.516709805
NA,NA,NA,NA,NA,NA,a625ngf6zwo7,-85.03836823,-5.019020081
NA,NA,NA,NA,NA,NA,a625ngf6zwo7,-87.5239563,-2.511869907
NA,NA,NA,NA,NA,NA,a625ngf6zwo7,-90,-3.00E-05
202931,202985,13,NA,6.888,LineString,a625nghdxlfq,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625nghdxlfq,-33.08369064,-11.51636028
NA,NA,NA,NA,NA,NA,a625nghdxlfq,-36.20000076,-13.00000954
202931,202872,12,NA,6.083,LineString,a625ngklpskj,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngklpskj,-33.79999924,-5.250020027
202931,203071,20,NA,10,LineString,a625ng8bf9qn,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng8bf9qn,-29.99918938,-15.00107002
NA,NA,NA,NA,NA,NA,a625ng8bf9qn,-30,-20.00000954
202931,203085,28,NA,14.145,LineString,a625ng52jhv7,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng52jhv7,-27.58271027,-12.53835964
NA,NA,NA,NA,NA,NA,a625ng52jhv7,-25.11750984,-15.05467987
NA,NA,NA,NA,NA,NA,a625ng52jhv7,-22.59366989,-17.54376984
NA,NA,NA,NA,NA,NA,a625ng52jhv7,-19.99999046,-20.00003052
202931,202932,20,NA,10,LineString,a625ngkd7ssc,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngkd7ssc,-25.00024986,-10.0367403
NA,NA,NA,NA,NA,NA,a625ngkd7ssc,-20,-10.00000954
202931,202801,20,NA,10,LineString,a625ngegmnmt,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngegmnmt,-29.99972916,-5.000400066
NA,NA,NA,NA,NA,NA,a625ngegmnmt,-30,-1.00E-05
202931,202812,28,NA,14.142,LineString,a625ng9nx1dn,-30,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng9nx1dn,-27.46673965,-7.516910076
NA,NA,NA,NA,NA,NA,a625ng9nx1dn,-24.96207047,-5.019309998
NA,NA,NA,NA,NA,NA,a625ng9nx1dn,-22.47632027,-2.512010098
NA,NA,NA,NA,NA,NA,a625ng9nx1dn,-20,-2.00E-05
202941,202940,20,NA,10,LineString,a625ngjdn3rk,-100,-10.00002003
NA,NA,NA,NA,NA,NA,a625ngjdn3rk,-105.0002365,-10.03674984
NA,NA,NA,NA,NA,NA,a625ngjdn3rk,-110,-10.00002003
202941,202951,20,NA,10,LineString,a625ng614uo4,-100,-10.00002003
NA,NA,NA,NA,NA,NA,a625ng614uo4,-95.00023651,-10.03670979
NA,NA,NA,NA,NA,NA,a625ng614uo4,-90,-10.00002956
202941,202823,28,NA,14.142,LineString,a625nge9ycrj,-100,-10.00002003
NA,NA,NA,NA,NA,NA,a625nge9ycrj,-102.533638,-7.516699791
NA,NA,NA,NA,NA,NA,a625nge9ycrj,-105.0383682,-5.019020081
NA,NA,NA,NA,NA,NA,a625nge9ycrj,-107.5239563,-2.511869907
NA,NA,NA,NA,NA,NA,a625nge9ycrj,-110,-3.00E-05
202941,202810,20,NA,10,LineString,a625ng97l9p2,-100,-10.00002003
NA,NA,NA,NA,NA,NA,a625ng97l9p2,-99.99973297,-5.000380039
NA,NA,NA,NA,NA,NA,a625ng97l9p2,-100,-2.00E-05
202941,202824,28,NA,14.142,LineString,a625ngjc2o7y,-100,-10.00002003
NA,NA,NA,NA,NA,NA,a625ngjc2o7y,-97.46674347,-7.516890049
NA,NA,NA,NA,NA,NA,a625ngjc2o7y,-94.96206665,-5.01928997
NA,NA,NA,NA,NA,NA,a625ngjc2o7y,-92.47631836,-2.512020111
NA,NA,NA,NA,NA,NA,a625ngjc2o7y,-90,-3.00E-05
202951,202831,24,NA,12.25,LineString,a625ng99ctug,-90,-10.00002956
NA,NA,NA,NA,NA,NA,a625ng99ctug,-85.86916351,-5.464179993
NA,NA,NA,NA,NA,NA,a625ng99ctug,-81.80000305,-0.899999976
202951,203081,28,NA,14.145,LineString,a625ng9iv6nn,-90,-10.00002956
NA,NA,NA,NA,NA,NA,a625ng9iv6nn,-92.4181366,-12.53894043
NA,NA,NA,NA,NA,NA,a625ng9iv6nn,-94.88369751,-15.05548
NA,NA,NA,NA,NA,NA,a625ng9iv6nn,-97.40730286,-17.54438972
NA,NA,NA,NA,NA,NA,a625ng9iv6nn,-100,-20.00003052
203275,203342,20,NA,10,LineString,a625ngcmruuy,-30.00000954,-40.00003052
NA,NA,NA,NA,NA,NA,a625ngcmruuy,-29.9969902,-45.00222015
NA,NA,NA,NA,NA,NA,a625ngcmruuy,-30,-50.00001144
